event_name,radius_name,radius_km,f_klein_hz,f_gw_hz,snr_original,snr_klein,resonance_factor,improvement_ratio,ligo_optimal_range,ligo_marginal_range,mass_1,mass_2,distance_mpc,gps_time
GW230627_015337,Klein_Theoretical_38323km,38323.4,1.245021360118607,310.0049460053765,28.7,34.44000839974464,1.2000002926740294,1.2000002926740294,False,False,8.4,5.78,305.0,1371866035.8
GW230625_211655,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.1,8.1,1.0,1.0,False,False,,,,1371763033.0
GW230624_214944,Klein_Theoretical_38323km,38323.4,1.245021360118607,,10.6,10.6,1.0,1.0,False,False,,,,1371678602.5
GW230624_113103,Klein_Theoretical_38323km,38323.4,1.245021360118607,99.45407543792395,11.4,13.680032978219723,1.2000028928262914,1.2000028928262914,False,False,28.0,16.2,1810.0,1371641481.7
GW230618_102550,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.8,7.8,1.0,1.0,False,False,,,,1371119168.0
GW230615_160825,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.9,8.9,1.0,1.0,False,False,,,,1370880524.0
GW230609_064958,Klein_Theoretical_38323km,38323.4,1.245021360118607,73.02109857734615,10.6,12.720057407843129,1.2000054158342575,1.2000054158342575,False,False,35.2,25.0,3300.0,1370328616.3
GW230609_010824,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.0,8.0,1.0,1.0,False,False,,,,1370308122.4
GW230608_205047,Klein_Theoretical_38323km,38323.4,1.245021360118607,55.50341078732624,10.2,12.240096669661641,1.200009477417808,1.200009477417808,False,False,49.0,30.2,3400.0,1370292665.2
GW230606_024545,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.5,7.5,1.0,1.0,False,False,,,,1370054763.5
GW230606_004305,Klein_Theoretical_38323km,38323.4,1.245021360118607,69.77571641835299,11.1,13.320065944318165,1.2000059409295645,1.2000059409295645,False,False,37.3,25.7,2700.0,1370047403.8
GW230605_065343,Klein_Theoretical_38323km,38323.4,1.245021360118607,154.24105734583293,11.4,13.680013588462376,1.200001191970384,1.200001191970384,False,False,17.5,11.0,1040.0,1369983241.5
GW230603_174756,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.0,8.0,1.0,1.0,False,False,,,,1369849694.9
GW230601_224134,Klein_Theoretical_38323km,38323.4,1.245021360118607,39.96245576687489,13.4,16.0802494096627,1.2000186126613954,1.2000186126613954,False,False,66.0,44.0,3400.0,1369694512.1
GW230531_141100,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.0,8.0,1.0,1.0,False,False,,,,1369577478.3
GW230529_181500,Klein_Theoretical_38323km,38323.4,1.245021360118607,,11.8,11.8,1.0,1.0,False,False,,,,1369419318.7
GW230518_125908,Klein_Theoretical_38323km,38323.4,1.245021360118607,,14.1,14.1,1.0,1.0,False,False,,,,1368449966.2
GW200322_091133,Klein_Theoretical_38323km,38323.4,1.245021360118607,89.16572280641458,4.5,5.400016242596822,1.2000036094659603,1.2000036094659603,False,False,38.0,11.3,3500.0,1268903511.3
GW200316_215756,Klein_Theoretical_38323km,38323.4,1.245021360118607,210.32871456249947,10.3,12.360006573896394,1.2000006382423682,1.2000006382423682,False,False,13.1,7.8,1120.0,1268431094.1
GW200311_115853,Klein_Theoretical_38323km,38323.4,1.245021360118607,71.01567260672435,17.8,21.360102023255124,1.2000057316435462,1.2000057316435462,False,False,34.2,27.7,1170.0,1267963151.3
GW200308_173609,Klein_Theoretical_38323km,38323.4,1.245021360118607,52.33178731376474,4.7,5.640050246355579,1.200010690713953,1.200010690713953,False,False,60.0,24.0,7100.0,1267724187.7
GW200306_093714,Klein_Theoretical_38323km,38323.4,1.245021360118607,101.99234650478512,7.8,9.360021441393176,1.200002748896561,1.200002748896561,False,False,28.3,14.8,2100.0,1267522652.1
GW200302_015811,Klein_Theoretical_38323km,38323.4,1.245021360118607,76.05311651135361,10.8,12.96005384575487,1.2000049857180435,1.2000049857180435,False,False,37.8,20.0,1480.0,1267149509.5
GW200225_060421,Klein_Theoretical_38323km,38323.4,1.245021360118607,132.00811214283002,12.5,15.00002039695674,1.2000016317565392,1.2000016317565392,False,False,19.3,14.0,1150.0,1266645879.3
GW200224_222234,Klein_Theoretical_38323km,38323.4,1.245021360118607,60.4658890557942,20.0,24.000159112629696,1.2000079556314849,1.2000079556314849,False,False,40.0,32.7,1710.0,1266618172.4
GW200220_124850,Klein_Theoretical_38323km,38323.4,1.245021360118607,65.80643913706943,8.5,10.200056898039529,1.2000066938870033,1.2000066938870033,False,False,38.9,27.9,4000.0,1266238148.1
GW200220_061928,Klein_Theoretical_38323km,38323.4,1.245021360118607,29.701825232136745,7.2,8.640248072173632,1.20003445446856,1.20003445446856,False,False,87.0,61.0,6000.0,1266214786.7
GW200219_094415,Klein_Theoretical_38323km,38323.4,1.245021360118607,67.21513966905563,10.7,12.84006859837294,1.2000064110628916,1.2000064110628916,False,False,37.5,27.9,3400.0,1266140673.1
GW200216_220804,Klein_Theoretical_38323km,38323.4,1.245021360118607,54.27000165871899,8.1,9.72008037994467,1.2000099234499595,1.2000099234499595,False,False,51.0,30.0,3800.0,1265926102.8
GW200210_092254,Klein_Theoretical_38323km,38323.4,1.245021360118607,163.23320216696018,8.4,10.08000893178958,1.2000010633082834,1.2000010633082834,False,False,24.1,2.83,940.0,1265361792.9
GW200209_085452,Klein_Theoretical_38323km,38323.4,1.245021360118607,70.10957152083314,9.6,11.520056481275232,1.20000588346617,1.20000588346617,False,False,35.6,27.1,3400.0,1265273710.1
GW200208_222617,Klein_Theoretical_38323km,38323.4,1.245021360118607,69.44502581921388,7.4,8.880044390248502,1.20000599868223,1.20000599868223,False,False,51.0,12.3,4100.0,1265235995.9
GW200208_130117,Klein_Theoretical_38323km,38323.4,1.245021360118607,67.52488685647064,10.8,12.960068593836862,1.200006351281191,1.200006351281191,False,False,37.7,27.4,2230.0,1265202095.9
GW200202_154313,Klein_Theoretical_38323km,38323.4,1.245021360118607,252.63621461817462,10.8,12.960004768147044,1.2000004414950967,1.2000004414950967,False,False,10.1,7.3,410.0,1264693411.5
GW200129_065458,Klein_Theoretical_38323km,38323.4,1.245021360118607,69.2263013284447,26.8,32.16016180084027,1.2000060373447863,1.2000060373447863,False,False,34.5,29.0,890.0,1264316116.4
GW200128_022011,Klein_Theoretical_38323km,38323.4,1.245021360118607,58.76831730422777,10.6,12.720089380425247,1.2000084321155893,1.2000084321155893,False,False,42.2,32.6,3400.0,1264213229.9
GW200115_042309,Klein_Theoretical_38323km,38323.4,1.245021360118607,598.8923888768717,11.3,13.560000882702818,1.2000000781152935,1.2000000781152935,False,False,5.9,1.44,290.0,1263097407.7
GW200112_155838,Klein_Theoretical_38323km,38323.4,1.245021360118607,68.79295984908042,19.8,23.760121078108124,1.2000061150559658,1.2000061150559658,False,False,35.6,28.3,1250.0,1262879936.0
GW191230_180458,Klein_Theoretical_38323km,38323.4,1.245021360118607,50.87812655504904,10.4,12.480117791464926,1.2000113261023966,1.2000113261023966,False,False,49.4,37.0,4300.0,1261764316.4
GW191222_033537,Klein_Theoretical_38323km,38323.4,1.245021360118607,55.08609190922604,12.5,15.000120311302226,1.200009624904178,1.200009624904178,False,False,45.1,34.7,3000.0,1261020955.1
GW191219_163120,Klein_Theoretical_38323km,38323.4,1.245021360118607,136.22157218333555,9.1,10.92001393639608,1.2000015314720966,1.2000015314720966,False,False,31.1,1.17,550.0,1260808298.4
GW191216_213338,Klein_Theoretical_38323km,38323.4,1.245021360118607,222.01364314930495,18.6,22.32001064790636,1.2000005724680838,1.2000005724680838,False,False,12.1,7.7,340.0,1260567236.4
GW191215_223052,Klein_Theoretical_38323km,38323.4,1.245021360118607,102.2295380082846,11.2,13.440030643184095,1.2000027359985799,1.2000027359985799,False,False,24.9,18.1,1930.0,1260484270.3
GW191204_171526,Klein_Theoretical_38323km,38323.4,1.245021360118607,218.70000668438996,17.4,20.880010266832542,1.2000005900478474,1.2000005900478474,False,False,11.7,8.4,640.0,1259514944.0
GW191204_110529,Klein_Theoretical_38323km,38323.4,1.245021360118607,94.5348415990589,8.9,10.680028532960202,1.2000032059505845,1.2000032059505845,False,False,27.3,19.2,1900.0,1259492747.5
GW191129_134029,Klein_Theoretical_38323km,38323.4,1.245021360118607,252.63621461817462,13.1,15.720005783585766,1.2000004414950967,1.2000004414950967,False,False,10.7,6.7,790.0,1259070047.1
GW191127_050227,Klein_Theoretical_38323km,38323.4,1.245021360118607,57.089222524106994,9.2,11.040082310570718,1.200008946801165,1.200008946801165,False,False,53.0,24.0,3400.0,1258866165.5
GW191126_115259,Klein_Theoretical_38323km,38323.4,1.245021360118607,215.48383011550186,8.3,9.960005045541307,1.2000006078965428,1.2000006078965428,False,False,12.1,8.3,1620.0,1258804397.6
GW191113_071753,Klein_Theoretical_38323km,38323.4,1.245021360118607,125.95616430820168,7.9,9.480014172362413,1.2000017939699257,1.2000017939699257,False,False,29.0,5.9,1370.0,1257664691.8
GW191109_010717,Klein_Theoretical_38323km,38323.4,1.245021360118607,39.248840485323555,17.3,20.76033420509554,1.200019318213615,1.200019318213615,False,False,65.0,47.0,1290.0,1257296855.2
GW191105_143521,Klein_Theoretical_38323km,38323.4,1.245021360118607,238.90598556283905,9.7,11.6400047916161,1.2000004939810414,1.2000004939810414,False,False,10.7,7.7,1150.0,1256999739.9
GW191103_012549,Klein_Theoretical_38323km,38323.4,1.245021360118607,223.14061595716942,8.9,10.680005043344325,1.2000005666679017,1.2000005666679017,False,False,11.8,7.9,990.0,1256779567.5
GW190930_133541,Klein_Theoretical_38323km,38323.4,1.245021360118607,208.3350774576416,9.7,11.64000631072413,1.2000006505901166,1.2000006505901166,False,False,14.2,6.9,770.0,1253885759.2
GW190929_012149,Klein_Theoretical_38323km,38323.4,1.245021360118607,47.21665020790804,9.7,11.640128060406294,1.2000132021037417,1.2000132021037417,False,False,66.3,26.8,3130.0,1253755327.4
GW190926_050336,Klein_Theoretical_38323km,38323.4,1.245021360118607,71.47756316026404,8.1,9.720045817669101,1.2000056565023582,1.2000056565023582,False,False,41.1,20.4,3280.0,1253509434.0
GW190925_232845,Klein_Theoretical_38323km,38323.4,1.245021360118607,121.0983508087118,9.7,11.640018840705869,1.2000019423408113,1.2000019423408113,False,False,20.8,15.5,930.0,1253489343.1
GW190924_021846,Klein_Theoretical_38323km,38323.4,1.245021360118607,316.24964995368623,12.0,14.400003374220175,1.2000002811850146,1.2000002811850146,False,False,8.8,5.1,550.0,1253326744.8
GW190917_114630,Klein_Theoretical_38323km,38323.4,1.245021360118607,372.53136731832535,8.3,9.960001679910702,1.2000002023988796,1.2000002023988796,False,False,9.7,2.1,720.0,1252756008.0
GW190916_200658,Klein_Theoretical_38323km,38323.4,1.245021360118607,65.51222256864737,8.1,9.720054718064215,1.2000067553165699,1.2000067553165699,False,False,43.8,23.3,4940.0,1252699636.9
GW190915_235702,Klein_Theoretical_38323km,38323.4,1.245021360118607,76.98546645107247,13.1,15.720063714829646,1.2000048637274539,1.2000048637274539,False,False,32.6,24.5,1750.0,1252627040.6
GW190910_112807,Klein_Theoretical_38323km,38323.4,1.245021360118607,56.35730941482357,14.5,17.400133197174572,1.2000091860120394,1.2000091860120394,False,False,43.8,34.2,1520.0,1252150105.3
GW190828_065509,Klein_Theoretical_38323km,38323.4,1.245021360118607,128.91114763508028,10.2,12.240017461216885,1.2000017118840085,1.2000017118840085,False,False,23.7,10.4,1540.0,1251010527.8
GW190828_063405,Klein_Theoretical_38323km,38323.4,1.245021360118607,76.1849243389296,16.5,19.800081975222195,1.2000049681952845,1.2000049681952845,False,False,31.9,25.8,2070.0,1251009263.7
GW190814,Klein_Theoretical_38323km,38323.4,1.245021360118607,169.72471561221,25.3,30.36002486859574,1.2000009829484481,1.2000009829484481,False,False,23.3,2.6,230.0,1249852257.0
GW190805_211137,Klein_Theoretical_38323km,38323.4,1.245021360118607,57.23789237443018,8.1,9.720072084768647,1.200008899354154,1.200008899354154,False,False,46.2,30.6,6130.0,1249074715.3
GW190803_022701,Klein_Theoretical_38323km,38323.4,1.245021360118607,67.31807250162692,9.3,11.160059437261554,1.2000063911033927,1.2000063911033927,False,False,37.7,27.6,3190.0,1248834439.8
GW190731_140936,Klein_Theoretical_38323km,38323.4,1.245021360118607,62.08856121972088,8.8,10.560066325115839,1.2000075369449816,1.2000075369449816,False,False,41.8,29.0,3330.0,1248617394.6
GW190728_064510,Klein_Theoretical_38323km,38323.4,1.245021360118607,214.43268948079213,13.1,15.720008042167217,1.2000006139058945,1.2000006139058945,False,False,12.5,8.0,880.0,1248331528.5
GW190727_060333,Klein_Theoretical_38323km,38323.4,1.245021360118607,63.61606562020605,11.7,14.040083915891056,1.200007172298381,1.200007172298381,False,False,38.9,30.2,3070.0,1248242631.9
GW190725_174728,Klein_Theoretical_38323km,38323.4,1.245021360118607,242.86575327935017,9.1,10.920004349096017,1.2000004779226392,1.2000004779226392,False,False,11.8,6.3,1030.0,1248112066.4
GW190720_000836,Klein_Theoretical_38323km,38323.4,1.245021360118607,202.5746605694119,10.9,13.080007503035672,1.2000006883518965,1.2000006883518965,False,False,14.2,7.5,770.0,1247616534.7
GW190719_215514,Klein_Theoretical_38323km,38323.4,1.245021360118607,77.80301122754405,7.9,9.480037607200787,1.200004760405163,1.200004760405163,False,False,36.6,19.9,3730.0,1247608532.9
GW190708_232457,Klein_Theoretical_38323km,38323.4,1.245021360118607,139.99586415147257,13.4,16.080019420450455,1.2000014492873474,1.2000014492873474,False,False,19.8,11.6,930.0,1246663515.3
GW190707_093326,Klein_Theoretical_38323km,38323.4,1.245021360118607,219.7935067178119,13.1,15.720007652470477,1.2000005841580517,1.2000005841580517,False,False,12.1,7.9,850.0,1246527224.1
GW190706_222641,Klein_Theoretical_38323km,38323.4,1.245021360118607,38.764286899084986,13.4,16.080265593516863,1.200019820411706,1.200019820411706,False,False,74.0,39.4,3630.0,1246487219.3
GW190701_203306,Klein_Theoretical_38323km,38323.4,1.245021360118607,46.46797182194756,11.2,13.440152799894403,1.2000136428477146,1.2000136428477146,False,False,54.1,40.5,2090.0,1246048404.5
GW190630_185205,Klein_Theoretical_38323km,38323.4,1.245021360118607,74.38020531905649,16.4,19.680085549206012,1.2000052164150008,1.2000052164150008,False,False,35.1,24.0,870.0,1245955943.1
GW190620_030421,Klein_Theoretical_38323km,38323.4,1.245021360118607,47.26742079952945,12.1,14.520159393199046,1.2000131729916568,1.2000131729916568,False,False,58.0,35.0,2910.0,1245035079.3
GW190602_175927,Klein_Theoretical_38323km,38323.4,1.245021360118607,37.70042996874991,13.2,15.840277122019401,1.200020994092379,1.200020994092379,False,False,71.8,44.8,2840.0,1243533585.0
GW190527_092055,Klein_Theoretical_38323km,38323.4,1.245021360118607,76.05311651135361,8.0,9.600039885744348,1.2000049857180435,1.2000049857180435,False,False,35.6,22.2,2520.0,1242984073.7
GW190521_074359,Klein_Theoretical_38323km,38323.4,1.245021360118607,57.23789237443019,25.9,31.080230493272587,1.200008899354154,1.200008899354154,False,False,43.4,33.4,1080.0,1242459857.4
GW190521,Klein_Theoretical_38323km,38323.4,1.245021360118607,28.25109340845911,14.3,17.160547053843104,1.2000382555135036,1.2000382555135036,False,False,98.4,57.2,3310.0,1242442967.4
GW190519_153544,Klein_Theoretical_38323km,38323.4,1.245021360118607,41.50963299675391,15.9,19.080273635256255,1.2000172097645443,1.2000172097645443,False,False,65.1,40.8,2600.0,1242315362.3
GW190517_055101,Klein_Theoretical_38323km,38323.4,1.245021360118607,69.55490718918098,10.8,12.960064577511265,1.200005979399191,1.200005979399191,False,False,39.2,24.0,1790.0,1242107479.8
GW190514_065416,Klein_Theoretical_38323km,38323.4,1.245021360118607,63.43246947123,8.0,9.600057717682496,1.200007214710312,1.200007214710312,False,False,40.9,28.4,3890.0,1241852074.8
GW190513_205428,Klein_Theoretical_38323km,38323.4,1.245021360118607,80.95525109311673,12.5,15.000054891732953,1.2000043913386362,1.2000043913386362,False,False,36.0,18.3,2210.0,1241816086.7
GW190512_180714,Klein_Theoretical_38323km,38323.4,1.245021360118607,123.13361720885821,12.7,15.240023850815328,1.200001878016955,1.200001878016955,False,False,23.2,12.5,1460.0,1241719652.4
GW190503_185404,Klein_Theoretical_38323km,38323.4,1.245021360118607,63.159053654543655,12.2,14.640088798576903,1.2000072785718774,1.2000072785718774,False,False,41.3,28.3,1520.0,1240944862.2
GW190426_190642,Klein_Theoretical_38323km,38323.4,1.245021360118607,24.21967016174236,8.7,10.44045986975366,1.2000528585923749,1.2000528585923749,False,False,105.5,76.0,4580.0,1240340820.6
GW190425,Klein_Theoretical_38323km,38323.4,1.245021360118607,1292.9029806930112,12.4,14.880000207373255,1.2000000167236495,1.2000000167236495,False,False,2.1,1.3,150.0,1240215503.0
GW190421_213856,Klein_Theoretical_38323km,38323.4,1.245021360118607,59.40365046427349,10.7,12.840088263181043,1.2000082488954247,1.2000082488954247,False,False,42.0,32.0,2590.0,1239917954.2
GW190413_134308,Klein_Theoretical_38323km,38323.4,1.245021360118607,53.80502000436033,10.6,12.72010705793143,1.200010099804852,1.200010099804852,False,False,51.3,30.4,3800.0,1239198206.7
GW190413_052954,Klein_Theoretical_38323km,38323.4,1.245021360118607,75.92176397851878,9.0,10.80004502945395,1.200005003272661,1.200005003272661,False,False,33.7,24.2,3320.0,1239168612.5
GW190412,Klein_Theoretical_38323km,38323.4,1.245021360118607,119.77847777537433,19.8,23.760039319584873,1.2000019858376199,1.2000019858376199,False,False,27.7,9.0,720.0,1239082262.1
GW190408_181802,Klein_Theoretical_38323km,38323.4,1.245021360118607,101.52125021607941,14.6,17.520040511871883,1.2000027747857456,1.2000027747857456,False,False,24.8,18.5,1540.0,1238782700.2
GW190403_051519,Klein_Theoretical_38323km,38323.4,1.245021360118607,41.8654298510118,7.6,9.120128512996317,1.2000169096047786,1.2000169096047786,False,False,85.0,20.0,8280.0,1238303737.2
GW170823,Klein_Theoretical_38323km,38323.4,1.245021360118607,64.17328663293779,12.2,14.640085959270468,1.2000070458418417,1.2000070458418417,False,False,39.5,29.0,1940.0,1187529256.5
GW170818,Klein_Theoretical_38323km,38323.4,1.245021360118607,70.78695868528565,12.0,14.400069232879268,1.2000057694066057,1.2000057694066057,False,False,35.4,26.7,1060.0,1187058327.1
GW170817,Klein_Theoretical_38323km,38323.4,1.245021360118607,1610.2088404235303,33.0,39.60000035567021,1.2000000107778852,1.2000000107778852,False,False,1.46,1.27,40.0,1187008882.4
GW170814,Klein_Theoretical_38323km,38323.4,1.245021360118607,78.7790346658824,17.7,21.240082151165186,1.2000046413087677,1.2000046413087677,False,False,30.6,25.2,600.0,1186741861.5
GW170809,Klein_Theoretical_38323km,38323.4,1.245021360118607,74.75969616252107,12.8,15.360066082543895,1.2000051626987418,1.2000051626987418,False,False,35.0,23.8,1030.0,1186302519.8
GW170729,Klein_Theoretical_38323km,38323.4,1.245021360118607,52.20748378095295,10.8,12.960116023634283,1.2000107429291003,1.2000107429291003,False,False,50.2,34.0,2840.0,1185389807.3
GW170608,Klein_Theoretical_38323km,38323.4,1.245021360118607,236.3371039976472,15.4,18.480007774468394,1.20000050483561,1.20000050483561,False,False,11.0,7.6,320.0,1180922494.5
GW170104,Klein_Theoretical_38323km,38323.4,1.245021360118607,86.53287666055589,13.8,16.5600529334114,1.2000038357544491,1.2000038357544491,False,False,30.8,20.0,990.0,1167559936.6
GW151226,Klein_Theoretical_38323km,38323.4,1.245021360118607,205.4144922596373,13.1,15.720008768304787,1.2000006693362433,1.2000006693362433,False,False,13.7,7.7,450.0,1135136350.6
GW151012,Klein_Theoretical_38323km,38323.4,1.245021360118607,119.45299278141952,10.0,12.000019967886498,1.2000019967886497,1.2000019967886497,False,False,23.2,13.6,1080.0,1128678900.4
GW150914,Klein_Theoretical_38323km,38323.4,1.245021360118607,66.40287212018487,26.0,31.200170869430156,1.20000657190116,1.20000657190116,False,False,35.6,30.6,440.0,1126259462.4
GW240109_050431,Klein_Empirical_8400km,8400.0,5.680172808615407,93.3305761009817,10.4,12.480786145378142,1.2000755909017444,1.2000755909017444,False,False,29.1,18.0,1450.0,1388811889.8
GW240107_013215,Klein_Empirical_8400km,8400.0,5.680172808615407,47.78119711256781,9.6,11.52314486830997,1.2003275904489552,1.2003275904489552,False,False,60.0,32.0,5700.0,1388626353.7
GW240105_151143,Klein_Empirical_8400km,8400.0,5.680172808615407,,25.9,25.9,1.0,1.0,False,False,,,,1388502721.2
GW240104_164932,Klein_Empirical_8400km,8400.0,5.680172808615407,58.92587311469488,14.8,17.763031369031026,1.200204822231826,1.200204822231826,False,False,42.3,32.3,1890.0,1388422190.6
GW231231_154016,Klein_Empirical_8400km,8400.0,5.680172808615407,110.72720741451481,13.4,16.08070521267318,1.2000526278114314,1.2000526278114314,False,False,22.5,17.2,1060.0,1388072434.7
GW231231_120147,Klein_Empirical_8400km,8400.0,5.680172808615407,,11.3,11.3,1.0,1.0,False,False,,,,1388059325.6
GW231230_170116,Klein_Empirical_8400km,8400.0,5.680172808615407,49.95306970859362,8.2,9.842429193400697,1.200296243097646,1.200296243097646,False,False,53.0,35.0,5600.0,1387990895.0
GW231226_101520,Klein_Empirical_8400km,8400.0,5.680172808615407,58.37808943368179,34.7,41.64725584055889,1.2002091020333974,1.2002091020333974,False,False,40.0,35.3,1160.0,1387620938.3
GW231224_024321,Klein_Empirical_8400km,8400.0,5.680172808615407,264.492787867403,14.0,16.800121380986855,1.2000086700704897,1.2000086700704897,False,False,9.3,7.32,950.0,1387421020.0
GW231223_202619,Klein_Empirical_8400km,8400.0,5.680172808615407,226.5912440389814,10.0,12.000119002961027,1.2000119002961027,1.2000119002961027,False,False,11.1,8.3,890.0,1387398397.0
GW231223_075055,Klein_Empirical_8400km,8400.0,5.680172808615407,233.82287948703393,9.4,11.280104883599675,1.2000111578297525,1.2000111578297525,False,False,12.0,6.8,960.0,1387353073.3
GW231223_032836,Klein_Empirical_8400km,8400.0,5.680172808615407,57.089222524106994,10.2,12.242241112233637,1.2002197168856508,1.2002197168856508,False,False,46.0,31.0,4000.0,1387337334.1
GW231221_135041,Klein_Empirical_8400km,8400.0,5.680172808615407,57.089222524106994,10.0,12.002197168856508,1.2002197168856508,1.2002197168856508,False,False,48.0,29.0,4300.0,1387201859.3
GW231220_173406,Klein_Empirical_8400km,8400.0,5.680172808615407,,7.9,7.9,1.0,1.0,False,False,,,,1387128864.2
GW231213_111417,Klein_Empirical_8400km,8400.0,5.680172808615407,70.10957152083316,10.4,12.481454879521888,1.20013989226172,1.20013989226172,False,False,35.3,27.4,4000.0,1386501275.9
GW231206_233901,Klein_Empirical_8400km,8400.0,5.680172808615407,66.50333032308984,21.9,26.283437667895463,1.2001569711367792,1.2001569711367792,False,False,37.6,28.5,1490.0,1385941159.5
GW231206_233134,Klein_Empirical_8400km,8400.0,5.680172808615407,68.15302533885641,12.8,15.3619045264035,1.2001487911252733,1.2001487911252733,False,False,35.9,28.6,3000.0,1385940712.5
GW231206_010629,Klein_Empirical_8400km,8400.0,5.680172808615407,,9.7,9.7,1.0,1.0,False,False,,,,1385860007.2
GW231204_090648,Klein_Empirical_8400km,8400.0,5.680172808615407,,8.4,8.4,1.0,1.0,False,False,,,,1385716026.9
GW231129_081745,Klein_Empirical_8400km,8400.0,5.680172808615407,63.159053654543655,9.4,11.281652206926598,1.200175766694319,1.200175766694319,False,False,46.0,23.6,3600.0,1385281083.6
GW231127_165300,Klein_Empirical_8400km,8400.0,5.680172808615407,58.61160179141651,9.9,11.882051887517237,1.2002072613653774,1.2002072613653774,False,False,46.0,29.0,4400.0,1385139198.9
GW231126_010928,Klein_Empirical_8400km,8400.0,5.680172808615407,,9.1,9.1,1.0,1.0,False,False,,,,1384996186.3
GW231123_135430,Klein_Empirical_8400km,8400.0,5.680172808615407,18.31612555981766,21.8,26.239133323347232,1.2036299689608823,1.2036299689608823,False,False,137.0,103.0,2200.0,1384782888.7
GW231120_022103,Klein_Empirical_8400km,8400.0,5.680172808615407,,10.0,10.0,1.0,1.0,False,False,,,,1384482081.0
GW231119_075248,Klein_Empirical_8400km,8400.0,5.680172808615407,53.608172370198034,8.3,9.962098138213674,1.2002527877365872,1.2002527877365872,False,False,48.0,34.0,6600.0,1384415586.1
GW231118_090602,Klein_Empirical_8400km,8400.0,5.680172808615407,215.48383011550186,11.0,13.20014513060137,1.2000131936910337,1.2000131936910337,False,False,13.2,7.2,1350.0,1384333580.0
GW231118_071402,Klein_Empirical_8400km,8400.0,5.680172808615407,60.21739910077039,9.2,11.041796181538631,1.2001952371237643,1.2001952371237643,False,False,43.0,30.0,4100.0,1384326860.2
GW231118_005626,Klein_Empirical_8400km,8400.0,5.680172808615407,141.80226239858834,10.7,12.84033536258079,1.2000313422972702,1.2000313422972702,False,False,20.2,10.8,2170.0,1384304204.8
GW231114_043211,Klein_Empirical_8400km,8400.0,5.680172808615407,140.44313528294688,10.0,12.000319776678898,1.2000319776678898,1.2000319776678898,False,False,23.1,8.2,1340.0,1383971549.2
GW231113_200417,Klein_Empirical_8400km,8400.0,5.680172808615407,231.36158601874936,10.5,12.600119726576589,1.2000114025311037,1.2000114025311037,False,False,11.6,7.4,1150.0,1383941075.9
GW231113_150041,Klein_Empirical_8400km,8400.0,5.680172808615407,,8.7,8.7,1.0,1.0,False,False,,,,1383922859.4
GW231113_122623,Klein_Empirical_8400km,8400.0,5.680172808615407,65.02766470941182,8.6,10.321417912829233,1.2001648735847945,1.2001648735847945,False,False,40.2,27.4,3200.0,1383913601.9
GW231110_040320,Klein_Empirical_8400km,8400.0,5.680172808615407,136.51770603590802,11.5,13.800390140074136,1.200033925223838,1.200033925223838,False,False,19.6,12.6,1860.0,1383624218.2
GW231108_125142,Klein_Empirical_8400km,8400.0,5.680172808615407,108.27266340778914,12.6,15.120695219088804,1.200055176118159,1.200055176118159,False,False,23.2,17.4,2030.0,1383483120.5
GW231104_133418,Klein_Empirical_8400km,8400.0,5.680172808615407,210.32871456249947,11.8,14.160163627748641,1.2000138667583593,1.2000138667583593,False,False,12.3,8.6,1460.0,1383140076.9
GW231102_232433,Klein_Empirical_8400km,8400.0,5.680172808615407,,7.6,7.6,1.0,1.0,False,False,,,,1383002691.5
GW231102_071736,Klein_Empirical_8400km,8400.0,5.680172808615407,41.8654298510118,15.6,18.726917511261295,1.2004434302090574,1.2004434302090574,False,False,62.0,43.0,3700.0,1382944674.4
GW231102_052214,Klein_Empirical_8400km,8400.0,5.680172808615407,,7.9,7.9,1.0,1.0,False,False,,,,1382937752.4
GW231029_111508,Klein_Empirical_8400km,8400.0,5.680172808615407,41.08289845192746,10.8,12.965003042302547,1.200463244657643,1.200463244657643,False,False,65.0,42.0,3100.0,1382613326.8
GW231028_153006,Klein_Empirical_8400km,8400.0,5.680172808615407,28.544611262053497,22.4,26.904868786392065,1.2011102136782172,1.2011102136782172,False,False,99.0,55.0,4200.0,1382542224.3
GW231026_130704,Klein_Empirical_8400km,8400.0,5.680172808615407,,8.3,8.3,1.0,1.0,False,False,,,,1382360842.2
GW231020_142947,Klein_Empirical_8400km,8400.0,5.680172808615407,225.42923765929427,12.0,14.400144317791849,1.2000120264826541,1.2000120264826541,False,False,12.2,7.3,1230.0,1381847405.6
GW231018_233037,Klein_Empirical_8400km,8400.0,5.680172808615407,232.58572139451,9.1,10.92010264647529,1.2000112798324494,1.2000112798324494,False,False,11.6,7.3,1520.0,1381707055.0
GW231014_040532,Klein_Empirical_8400km,8400.0,5.680172808615407,124.17712243944173,9.0,10.800372232072974,1.2000413591192194,1.2000413591192194,False,False,20.6,14.8,2300.0,1381291551.0
GW231013_135504,Klein_Empirical_8400km,8400.0,5.680172808615407,,8.4,8.4,1.0,1.0,False,False,,,,1381240522.4
