ell,c_ell_tt_standard,c_ell_tt_klein,c_ell_eb_klein,klein_enhancement,parity_violation,klein_multipole,klein_window
297,4362.437389618888,4362.437389618888,0.0,0.0,0.0,1.4810502488509167e+23,0.0
298,4347.484684708801,4347.484684708801,0.0,0.0,0.0,1.4810502488509167e+23,0.0
299,4332.627060114727,4332.627060114727,0.0,0.0,0.0,1.4810502488509167e+23,0.0
300,4317.863579106543,4317.863579106543,0.0,0.0,0.0,1.4810502488509167e+23,0.0
301,4303.193317285986,4303.193317285986,0.0,0.0,0.0,1.4810502488509167e+23,0.0
302,4288.6153623841055,4288.6153623841055,0.0,0.0,0.0,1.4810502488509167e+23,0.0
303,4274.128814062674,4274.128814062674,0.0,0.0,0.0,1.4810502488509167e+23,0.0
304,4259.732783719497,4259.732783719497,0.0,0.0,0.0,1.4810502488509167e+23,0.0
305,4245.426394297545,4245.426394297545,0.0,0.0,0.0,1.4810502488509167e+23,0.0
306,4231.208780097774,4231.208780097774,0.0,0.0,0.0,1.4810502488509167e+23,0.0
307,4217.079086595611,4217.079086595611,0.0,0.0,0.0,1.4810502488509167e+23,0.0
308,4203.036470260961,4203.036470260961,0.0,0.0,0.0,1.4810502488509167e+23,0.0
309,4189.080098381713,4189.080098381713,0.0,0.0,0.0,1.4810502488509167e+23,0.0
310,4175.209148890619,4175.209148890619,0.0,0.0,0.0,1.4810502488509167e+23,0.0
311,4161.422810195507,4161.422810195507,0.0,0.0,0.0,1.4810502488509167e+23,0.0
312,4147.720281012721,4147.720281012721,0.0,0.0,0.0,1.4810502488509167e+23,0.0
313,4134.1007702037505,4134.1007702037505,0.0,0.0,0.0,1.4810502488509167e+23,0.0
314,4120.563496614946,4120.563496614946,0.0,0.0,0.0,1.4810502488509167e+23,0.0
315,4107.107688920277,4107.107688920277,0.0,0.0,0.0,1.4810502488509167e+23,0.0
316,4093.7325854670516,4093.7325854670516,0.0,0.0,0.0,1.4810502488509167e+23,0.0
317,4080.437434124536,4080.437434124536,0.0,0.0,0.0,1.4810502488509167e+23,0.0
318,4067.221492135423,4067.221492135423,0.0,0.0,0.0,1.4810502488509167e+23,0.0
319,4054.084025970053,4054.084025970053,0.0,0.0,0.0,1.4810502488509167e+23,0.0
320,4041.024311183373,4041.024311183373,0.0,0.0,0.0,1.4810502488509167e+23,0.0
321,4028.0416322745373,4028.0416322745373,0.0,0.0,0.0,1.4810502488509167e+23,0.0
322,4015.135282549119,4015.135282549119,0.0,0.0,0.0,1.4810502488509167e+23,0.0
323,4002.304563983849,4002.304563983849,0.0,0.0,0.0,1.4810502488509167e+23,0.0
324,3989.5487870938578,3989.5487870938578,0.0,0.0,0.0,1.4810502488509167e+23,0.0
325,3976.8672708023423,3976.8672708023423,0.0,0.0,0.0,1.4810502488509167e+23,0.0
326,3964.259342312621,3964.259342312621,0.0,0.0,0.0,1.4810502488509167e+23,0.0
327,3951.724336982521,3951.724336982521,0.0,0.0,0.0,1.4810502488509167e+23,0.0
328,3939.2615982010416,3939.2615982010416,0.0,0.0,0.0,1.4810502488509167e+23,0.0
329,3926.8704772672645,3926.8704772672645,0.0,0.0,0.0,1.4810502488509167e+23,0.0
330,3914.5503332714334,3914.5503332714334,0.0,0.0,0.0,1.4810502488509167e+23,0.0
331,3902.3005329781954,3902.3005329781954,0.0,0.0,0.0,1.4810502488509167e+23,0.0
332,3890.120450711924,3890.120450711924,0.0,0.0,0.0,1.4810502488509167e+23,0.0
333,3878.009468244097,3878.009468244097,0.0,0.0,0.0,1.4810502488509167e+23,0.0
334,3865.96697468269,3865.96697468269,0.0,0.0,0.0,1.4810502488509167e+23,0.0
335,3853.9923663635323,3853.9923663635323,0.0,0.0,0.0,1.4810502488509167e+23,0.0
336,3842.0850467435957,3842.0850467435957,0.0,0.0,0.0,1.4810502488509167e+23,0.0
337,3830.244426296162,3830.244426296162,0.0,0.0,0.0,1.4810502488509167e+23,0.0
338,3818.469922407846,3818.469922407846,0.0,0.0,0.0,1.4810502488509167e+23,0.0
339,3806.7609592774293,3806.7609592774293,0.0,0.0,0.0,1.4810502488509167e+23,0.0
340,3795.1169678164642,3795.1169678164642,0.0,0.0,0.0,1.4810502488509167e+23,0.0
341,3783.537385551616,3783.537385551616,0.0,0.0,0.0,1.4810502488509167e+23,0.0
342,3772.0216565287074,3772.0216565287074,0.0,0.0,0.0,1.4810502488509167e+23,0.0
343,3760.5692312184324,3760.5692312184324,0.0,0.0,0.0,1.4810502488509167e+23,0.0
344,3749.179566423702,3749.179566423702,0.0,0.0,0.0,1.4810502488509167e+23,0.0
345,3737.852125188589,3737.852125188589,0.0,0.0,0.0,1.4810502488509167e+23,0.0
346,3726.586376708843,3726.586376708843,0.0,0.0,0.0,1.4810502488509167e+23,0.0
347,3715.381796243948,3715.381796243948,0.0,0.0,0.0,1.4810502488509167e+23,0.0
348,3704.237865030674,3704.237865030674,0.0,0.0,0.0,1.4810502488509167e+23,0.0
349,3693.154070198114,3693.154070198114,0.0,0.0,0.0,1.4810502488509167e+23,0.0
350,3682.12990468417,3682.12990468417,0.0,0.0,0.0,1.4810502488509167e+23,0.0
351,3671.164867153447,3671.164867153447,0.0,0.0,0.0,1.4810502488509167e+23,0.0
352,3660.258461916549,3660.258461916549,0.0,0.0,0.0,1.4810502488509167e+23,0.0
353,3649.410198850727,3649.410198850727,0.0,0.0,0.0,1.4810502488509167e+23,0.0
354,3638.619593321871,3638.619593321871,0.0,0.0,0.0,1.4810502488509167e+23,0.0
355,3627.8861661078104,3627.8861661078104,0.0,0.0,0.0,1.4810502488509167e+23,0.0
356,3617.209443322892,3617.209443322892,0.0,0.0,0.0,1.4810502488509167e+23,0.0
357,3606.588956343828,3606.588956343828,0.0,0.0,0.0,1.4810502488509167e+23,0.0
358,3596.024241736771,3596.024241736771,0.0,0.0,0.0,1.4810502488509167e+23,0.0
359,3585.514841185595,3585.514841185595,0.0,0.0,0.0,1.4810502488509167e+23,0.0
360,3575.060301421383,3575.060301421383,0.0,0.0,0.0,1.4810502488509167e+23,0.0
361,3564.660174153058,3564.660174153058,0.0,0.0,0.0,1.4810502488509167e+23,0.0
362,3554.3140159991653,3554.3140159991653,0.0,0.0,0.0,1.4810502488509167e+23,0.0
363,3544.0213884207747,3544.0213884207747,0.0,0.0,0.0,1.4810502488509167e+23,0.0
364,3533.781857655482,3533.781857655482,0.0,0.0,0.0,1.4810502488509167e+23,0.0
365,3523.594994652487,3523.594994652487,0.0,0.0,0.0,1.4810502488509167e+23,0.0
366,3513.460375008726,3513.460375008726,0.0,0.0,0.0,1.4810502488509167e+23,0.0
367,3503.3775789060473,3503.3775789060473,0.0,0.0,0.0,1.4810502488509167e+23,0.0
368,3493.3461910494043,3493.3461910494043,0.0,0.0,0.0,1.4810502488509167e+23,0.0
369,3483.3658006060336,3483.3658006060336,0.0,0.0,0.0,1.4810502488509167e+23,0.0
370,3473.4360011456347,3473.4360011456347,0.0,0.0,0.0,1.4810502488509167e+23,0.0
371,3463.556390581496,3463.556390581496,0.0,0.0,0.0,1.4810502488509167e+23,0.0
372,3453.726571112561,3453.726571112561,0.0,0.0,0.0,1.4810502488509167e+23,0.0
373,3443.946149166437,3443.946149166437,0.0,0.0,0.0,1.4810502488509167e+23,0.0
374,3434.214735343295,3434.214735343295,0.0,0.0,0.0,1.4810502488509167e+23,0.0
375,3424.53194436067,3424.53194436067,0.0,0.0,0.0,1.4810502488509167e+23,0.0
376,3414.897394999136,3414.897394999136,0.0,0.0,0.0,1.4810502488509167e+23,0.0
377,3405.310710048835,3405.310710048835,0.0,0.0,0.0,1.4810502488509167e+23,0.0
378,3395.7715162568547,3395.7715162568547,0.0,0.0,0.0,1.4810502488509167e+23,0.0
379,3386.2794442754343,3386.2794442754343,0.0,0.0,0.0,1.4810502488509167e+23,0.0
380,3376.834128610972,3376.834128610972,0.0,0.0,0.0,1.4810502488509167e+23,0.0
381,3367.4352075738466,3367.4352075738466,0.0,0.0,0.0,1.4810502488509167e+23,0.0
382,3358.082323229011,3358.082323229011,0.0,0.0,0.0,1.4810502488509167e+23,0.0
383,3348.7751213473525,3348.7751213473525,0.0,0.0,0.0,1.4810502488509167e+23,0.0
384,3339.5132513578214,3339.5132513578214,0.0,0.0,0.0,1.4810502488509167e+23,0.0
385,3330.2963663002834,3330.2963663002834,0.0,0.0,0.0,1.4810502488509167e+23,0.0
386,3321.1241227791165,3321.1241227791165,0.0,0.0,0.0,1.4810502488509167e+23,0.0
387,3311.9961809175093,3311.9961809175093,0.0,0.0,0.0,1.4810502488509167e+23,0.0
388,3302.912204312468,3302.912204312468,0.0,0.0,0.0,1.4810502488509167e+23,0.0
389,3293.871859990516,3293.871859990516,0.0,0.0,0.0,1.4810502488509167e+23,0.0
390,3284.874818364059,3284.874818364059,0.0,0.0,0.0,1.4810502488509167e+23,0.0
391,3275.9207531884294,3275.9207531884294,0.0,0.0,0.0,1.4810502488509167e+23,0.0
392,3267.009341519572,3267.009341519572,0.0,0.0,0.0,1.4810502488509167e+23,0.0
393,3258.1402636723788,3258.1402636723788,0.0,0.0,0.0,1.4810502488509167e+23,0.0
394,3249.3132031796517,3249.3132031796517,0.0,0.0,0.0,1.4810502488509167e+23,0.0
395,3240.527846751686,3240.527846751686,0.0,0.0,0.0,1.4810502488509167e+23,0.0
396,3231.783884236454,3231.783884236454,0.0,0.0,0.0,1.4810502488509167e+23,0.0
397,3223.081008580403,3223.081008580403,0.0,0.0,0.0,1.4810502488509167e+23,0.0
398,3214.418915789821,3214.418915789821,0.0,0.0,0.0,1.4810502488509167e+23,0.0
399,3205.797304892797,3205.797304892797,0.0,0.0,0.0,1.4810502488509167e+23,0.0
400,3197.215877901736,3197.215877901736,0.0,0.0,0.0,1.4810502488509167e+23,0.0
401,3188.6743397764326,3188.6743397764326,0.0,0.0,0.0,1.4810502488509167e+23,0.0
402,3180.172398387702,3180.172398387702,0.0,0.0,0.0,1.4810502488509167e+23,0.0
403,3171.7097644815344,3171.7097644815344,0.0,0.0,0.0,1.4810502488509167e+23,0.0
404,3163.2861516437915,3163.2861516437915,0.0,0.0,0.0,1.4810502488509167e+23,0.0
405,3154.901276265413,3154.901276265413,0.0,0.0,0.0,1.4810502488509167e+23,0.0
406,3146.554857508138,3146.554857508138,0.0,0.0,0.0,1.4810502488509167e+23,0.0
407,3138.2466172707286,3138.2466172707286,0.0,0.0,0.0,1.4810502488509167e+23,0.0
408,3129.976280155687,3129.976280155687,0.0,0.0,0.0,1.4810502488509167e+23,0.0
409,3121.743573436454,3121.743573436454,0.0,0.0,0.0,1.4810502488509167e+23,0.0
410,3113.548227025092,3113.548227025092,0.0,0.0,0.0,1.4810502488509167e+23,0.0
411,3105.389973440424,3105.389973440424,0.0,0.0,0.0,1.4810502488509167e+23,0.0
412,3097.2685477766513,3097.2685477766513,0.0,0.0,0.0,1.4810502488509167e+23,0.0
413,3089.1836876724083,3089.1836876724083,0.0,0.0,0.0,1.4810502488509167e+23,0.0
414,3081.135133280267,3081.135133280267,0.0,0.0,0.0,1.4810502488509167e+23,0.0
415,3073.1226272366866,3073.1226272366866,0.0,0.0,0.0,1.4810502488509167e+23,0.0
416,3065.145914632385,3065.145914632385,0.0,0.0,0.0,1.4810502488509167e+23,0.0
417,3057.204742983138,3057.204742983138,0.0,0.0,0.0,1.4810502488509167e+23,0.0
418,3049.298862200993,3049.298862200993,0.0,0.0,0.0,1.4810502488509167e+23,0.0
419,3041.428024565893,3041.428024565893,0.0,0.0,0.0,1.4810502488509167e+23,0.0
420,3033.5919846977063,3033.5919846977063,0.0,0.0,0.0,1.4810502488509167e+23,0.0
421,3025.7904995286463,3025.7904995286463,0.0,0.0,0.0,1.4810502488509167e+23,0.0
422,3018.0233282760837,3018.0233282760837,0.0,0.0,0.0,1.4810502488509167e+23,0.0
423,3010.2902324157453,3010.2902324157453,0.0,0.0,0.0,1.4810502488509167e+23,0.0
424,3002.590975655282,3002.590975655282,0.0,0.0,0.0,1.4810502488509167e+23,0.0
425,2994.925323908215,2994.925323908215,0.0,0.0,0.0,1.4810502488509167e+23,0.0
426,2987.2930452682417,2987.2930452682417,0.0,0.0,0.0,1.4810502488509167e+23,0.0
427,2979.693909983901,2979.693909983901,0.0,0.0,0.0,1.4810502488509167e+23,0.0
428,2972.127690433596,2972.127690433596,0.0,0.0,0.0,1.4810502488509167e+23,0.0
429,2964.5941611009544,2964.5941611009544,0.0,0.0,0.0,1.4810502488509167e+23,0.0
430,2957.0930985505397,2957.0930985505397,0.0,0.0,0.0,1.4810502488509167e+23,0.0
431,2949.6242814038937,2949.6242814038937,0.0,0.0,0.0,1.4810502488509167e+23,0.0
432,2942.1874903159114,2942.1874903159114,0.0,0.0,0.0,1.4810502488509167e+23,0.0
433,2934.7825079515374,2934.7825079515374,0.0,0.0,0.0,1.4810502488509167e+23,0.0
434,2927.4091189627884,2927.4091189627884,0.0,0.0,0.0,1.4810502488509167e+23,0.0
435,2920.0671099660826,2920.0671099660826,0.0,0.0,0.0,1.4810502488509167e+23,0.0
436,2912.7562695198917,2912.7562695198917,0.0,0.0,0.0,1.4810502488509167e+23,0.0
437,2905.476388102679,2905.476388102679,0.0,0.0,0.0,1.4810502488509167e+23,0.0
438,2898.2272580911554,2898.2272580911554,0.0,0.0,0.0,1.4810502488509167e+23,0.0
439,2891.0086737388256,2891.0086737388256,0.0,0.0,0.0,1.4810502488509167e+23,0.0
440,2883.8204311548134,2883.8204311548134,0.0,0.0,0.0,1.4810502488509167e+23,0.0
441,2876.6623282829923,2876.6623282829923,0.0,0.0,0.0,1.4810502488509167e+23,0.0
442,2869.5341648813824,2869.5341648813824,0.0,0.0,0.0,1.4810502488509167e+23,0.0
443,2862.4357425018334,2862.4357425018334,0.0,0.0,0.0,1.4810502488509167e+23,0.0
444,2855.3668644699724,2855.3668644699724,0.0,0.0,0.0,1.4810502488509167e+23,0.0
445,2848.3273358654287,2848.3273358654287,0.0,0.0,0.0,1.4810502488509167e+23,0.0
446,2841.31696350232,2841.31696350232,0.0,0.0,0.0,1.4810502488509167e+23,0.0
447,2834.335555909992,2834.335555909992,0.0,0.0,0.0,1.4810502488509167e+23,0.0
448,2827.3829233140264,2827.3829233140264,0.0,0.0,0.0,1.4810502488509167e+23,0.0
449,2820.4588776174883,2820.4588776174883,0.0,0.0,0.0,1.4810502488509167e+23,0.0
450,2813.5632323824366,2813.5632323824366,0.0,0.0,0.0,1.4810502488509167e+23,0.0
451,2806.695802811662,2806.695802811662,0.0,0.0,0.0,1.4810502488509167e+23,0.0
452,2799.8564057306785,2799.8564057306785,0.0,0.0,0.0,1.4810502488509167e+23,0.0
453,2793.0448595699486,2793.0448595699486,0.0,0.0,0.0,1.4810502488509167e+23,0.0
454,2786.2609843473383,2786.2609843473383,0.0,0.0,0.0,1.4810502488509167e+23,0.0
455,2779.5046016508045,2779.5046016508045,0.0,0.0,0.0,1.4810502488509167e+23,0.0
456,2772.775534621311,2772.775534621311,0.0,0.0,0.0,1.4810502488509167e+23,0.0
457,2766.073607935965,2766.073607935965,0.0,0.0,0.0,1.4810502488509167e+23,0.0
458,2759.3986477913677,2759.3986477913677,0.0,0.0,0.0,1.4810502488509167e+23,0.0
459,2752.7504818871953,2752.7504818871953,0.0,0.0,0.0,1.4810502488509167e+23,0.0
460,2746.128939409976,2746.128939409976,0.0,0.0,0.0,1.4810502488509167e+23,0.0
461,2739.533851017088,2739.533851017088,0.0,0.0,0.0,1.4810502488509167e+23,0.0
462,2732.965048820962,2732.965048820962,0.0,0.0,0.0,1.4810502488509167e+23,0.0
463,2726.422366373484,2726.422366373484,0.0,0.0,0.0,1.4810502488509167e+23,0.0
464,2719.9056386505977,2719.9056386505977,0.0,0.0,0.0,1.4810502488509167e+23,0.0
465,2713.414702037111,2713.414702037111,0.0,0.0,0.0,1.4810502488509167e+23,0.0
466,2706.949394311692,2706.949394311692,0.0,0.0,0.0,1.4810502488509167e+23,0.0
467,2700.5095546320526,2700.5095546320526,0.0,0.0,0.0,1.4810502488509167e+23,0.0
468,2694.0950235203295,2694.0950235203295,0.0,0.0,0.0,1.4810502488509167e+23,0.0
469,2687.7056428486467,2687.7056428486467,0.0,0.0,0.0,1.4810502488509167e+23,0.0
470,2681.3412558248588,2681.3412558248588,0.0,0.0,0.0,1.4810502488509167e+23,0.0
471,2675.001706978476,2675.001706978476,0.0,0.0,0.0,1.4810502488509167e+23,0.0
472,2668.6868421467734,2668.6868421467734,0.0,0.0,0.0,1.4810502488509167e+23,0.0
473,2662.396508461064,2662.396508461064,0.0,0.0,0.0,1.4810502488509167e+23,0.0
474,2656.1305543331523,2656.1305543331523,0.0,0.0,0.0,1.4810502488509167e+23,0.0
475,2649.8888294419557,2649.8888294419557,0.0,0.0,0.0,1.4810502488509167e+23,0.0
476,2643.6711847202937,2643.6711847202937,0.0,0.0,0.0,1.4810502488509167e+23,0.0
477,2637.4774723418404,2637.4774723418404,0.0,0.0,0.0,1.4810502488509167e+23,0.0
478,2631.307545708242,2631.307545708242,0.0,0.0,0.0,1.4810502488509167e+23,0.0
479,2625.161259436395,2625.161259436395,0.0,0.0,0.0,1.4810502488509167e+23,0.0
480,2619.038469345879,2619.038469345879,0.0,0.0,0.0,1.4810502488509167e+23,0.0
481,2612.9390324465476,2612.9390324465476,0.0,0.0,0.0,1.4810502488509167e+23,0.0
482,2606.8628069262736,2606.8628069262736,0.0,0.0,0.0,1.4810502488509167e+23,0.0
483,2600.809652138844,2600.809652138844,0.0,0.0,0.0,1.4810502488509167e+23,0.0
484,2594.779428592004,2594.779428592004,0.0,0.0,0.0,1.4810502488509167e+23,0.0
485,2588.7719979356466,2588.7719979356466,0.0,0.0,0.0,1.4810502488509167e+23,0.0
486,2582.7872229501536,2582.7872229501536,0.0,0.0,0.0,1.4810502488509167e+23,0.0
487,2576.824967534868,2576.824967534868,0.0,0.0,0.0,1.4810502488509167e+23,0.0
488,2570.885096696719,2570.885096696719,0.0,0.0,0.0,1.4810502488509167e+23,0.0
489,2564.9674765389773,2564.9674765389773,0.0,0.0,0.0,1.4810502488509167e+23,0.0
490,2559.0719742501515,2559.0719742501515,0.0,0.0,0.0,1.4810502488509167e+23,0.0
491,2553.1984580930152,2553.1984580930152,0.0,0.0,0.0,1.4810502488509167e+23,0.0
492,2547.3467973937754,2547.3467973937754,0.0,0.0,0.0,1.4810502488509167e+23,0.0
493,2541.516862531359,2541.516862531359,0.0,0.0,0.0,1.4810502488509167e+23,0.0
494,2535.708524926843,2535.708524926843,0.0,0.0,0.0,1.4810502488509167e+23,0.0
495,2529.9216570329986,2529.9216570329986,0.0,0.0,0.0,1.4810502488509167e+23,0.0
496,2524.15613232397,2524.15613232397,0.0,0.0,0.0,1.4810502488509167e+23,0.0
497,2518.411825285074,2518.411825285074,0.0,0.0,0.0,1.4810502488509167e+23,0.0
498,2512.688611402722,2512.688611402722,0.0,0.0,0.0,1.4810502488509167e+23,0.0
499,2506.9863671544604,2506.9863671544604,0.0,0.0,0.0,1.4810502488509167e+23,0.0
500,2501.304969999132,2501.304969999132,0.0,0.0,0.0,1.4810502488509167e+23,0.0
501,2495.6442983671573,2495.6442983671573,0.0,0.0,0.0,1.4810502488509167e+23,0.0
502,2490.0042316509207,2490.0042316509207,0.0,0.0,0.0,1.4810502488509167e+23,0.0
503,2484.384650195285,2484.384650195285,0.0,0.0,0.0,1.4810502488509167e+23,0.0
504,2478.785435288205,2478.785435288205,0.0,0.0,0.0,1.4810502488509167e+23,0.0
505,2473.206469151463,2473.206469151463,0.0,0.0,0.0,1.4810502488509167e+23,0.0
506,2467.6476349315026,2467.6476349315026,0.0,0.0,0.0,1.4810502488509167e+23,0.0
507,2462.108816690379,2462.108816690379,0.0,0.0,0.0,1.4810502488509167e+23,0.0
508,2456.589899396813,2456.589899396813,0.0,0.0,0.0,1.4810502488509167e+23,0.0
509,2451.0907689173455,2451.0907689173455,0.0,0.0,0.0,1.4810502488509167e+23,0.0
510,2445.6113120076006,2445.6113120076006,0.0,0.0,0.0,1.4810502488509167e+23,0.0
511,2440.1514163036504,2440.1514163036504,0.0,0.0,0.0,1.4810502488509167e+23,0.0
512,2434.7109703134765,2434.7109703134765,0.0,0.0,0.0,1.4810502488509167e+23,0.0
513,2429.289863408534,2429.289863408534,0.0,0.0,0.0,1.4810502488509167e+23,0.0
514,2423.887985815412,2423.887985815412,0.0,0.0,0.0,1.4810502488509167e+23,0.0
515,2418.5052286075897,2418.5052286075897,0.0,0.0,0.0,1.4810502488509167e+23,0.0
516,2413.141483697291,2413.141483697291,0.0,0.0,0.0,1.4810502488509167e+23,0.0
517,2407.7966438274307,2407.7966438274307,0.0,0.0,0.0,1.4810502488509167e+23,0.0
518,2402.4706025636515,2402.4706025636515,0.0,0.0,0.0,1.4810502488509167e+23,0.0
519,2397.163254286457,2397.163254286457,0.0,0.0,0.0,1.4810502488509167e+23,0.0
520,2391.874494183429,2391.874494183429,0.0,0.0,0.0,1.4810502488509167e+23,0.0
521,2386.6042182415426,2386.6042182415426,0.0,0.0,0.0,1.4810502488509167e+23,0.0
522,2381.3523232395582,2381.3523232395582,0.0,0.0,0.0,1.4810502488509167e+23,0.0
523,2376.1187067405076,2376.1187067405076,0.0,0.0,0.0,1.4810502488509167e+23,0.0
524,2370.9032670842676,2370.9032670842676,0.0,0.0,0.0,1.4810502488509167e+23,0.0
525,2365.7059033802057,2365.7059033802057,0.0,0.0,0.0,1.4810502488509167e+23,0.0
526,2360.526515499924,2360.526515499924,0.0,0.0,0.0,1.4810502488509167e+23,0.0
527,2355.3650040700772,2355.3650040700772,0.0,0.0,0.0,1.4810502488509167e+23,0.0
528,2350.2212704652716,2350.2212704652716,0.0,0.0,0.0,1.4810502488509167e+23,0.0
529,2345.095216801046,2345.095216801046,0.0,0.0,0.0,1.4810502488509167e+23,0.0
530,2339.986745926932,2339.986745926932,0.0,0.0,0.0,1.4810502488509167e+23,0.0
531,2334.89576141959,2334.89576141959,0.0,0.0,0.0,1.4810502488509167e+23,0.0
532,2329.822167576024,2329.822167576024,0.0,0.0,0.0,1.4810502488509167e+23,0.0
533,2324.765869406872,2324.765869406872,0.0,0.0,0.0,1.4810502488509167e+23,0.0
534,2319.726772629768,2319.726772629768,0.0,0.0,0.0,1.4810502488509167e+23,0.0
535,2314.704783662787,2314.704783662787,0.0,0.0,0.0,1.4810502488509167e+23,0.0
536,2309.6998096179505,2309.6998096179505,0.0,0.0,0.0,1.4810502488509167e+23,0.0
537,2304.7117582948126,2304.7117582948126,0.0,0.0,0.0,1.4810502488509167e+23,0.0
538,2299.7405381741164,2299.7405381741164,0.0,0.0,0.0,1.4810502488509167e+23,0.0
539,2294.7860584115156,2294.7860584115156,0.0,0.0,0.0,1.4810502488509167e+23,0.0
540,2289.8482288313735,2289.8482288313735,0.0,0.0,0.0,1.4810502488509167e+23,0.0
541,2284.926959920621,2284.926959920621,0.0,0.0,0.0,1.4810502488509167e+23,0.0
542,2280.02216282269,2280.02216282269,0.0,0.0,0.0,1.4810502488509167e+23,0.0
543,2275.1337493315077,2275.1337493315077,0.0,0.0,0.0,1.4810502488509167e+23,0.0
544,2270.261631885561,2270.261631885561,0.0,0.0,0.0,1.4810502488509167e+23,0.0
545,2265.4057235620244,2265.4057235620244,0.0,0.0,0.0,1.4810502488509167e+23,0.0
546,2260.5659380709476,2260.5659380709476,0.0,0.0,0.0,1.4810502488509167e+23,0.0
547,2255.7421897495165,2255.7421897495165,0.0,0.0,0.0,1.4810502488509167e+23,0.0
548,2250.934393556365,2250.934393556365,0.0,0.0,0.0,1.4810502488509167e+23,0.0
549,2246.1424650659583,2246.1424650659583,0.0,0.0,0.0,1.4810502488509167e+23,0.0
550,2241.3663204630298,2241.3663204630298,0.0,0.0,0.0,1.4810502488509167e+23,0.0
551,2236.6058765370817,2236.6058765370817,0.0,0.0,0.0,1.4810502488509167e+23,0.0
552,2231.8610506769464,2231.8610506769464,0.0,0.0,0.0,1.4810502488509167e+23,0.0
553,2227.131760865403,2227.131760865403,0.0,0.0,0.0,1.4810502488509167e+23,0.0
554,2222.417925673853,2222.417925673853,0.0,0.0,0.0,1.4810502488509167e+23,0.0
555,2217.719464257054,2217.719464257054,0.0,0.0,0.0,1.4810502488509167e+23,0.0
556,2213.0362963479115,2213.0362963479115,0.0,0.0,0.0,1.4810502488509167e+23,0.0
557,2208.3683422523195,2208.3683422523195,0.0,0.0,0.0,1.4810502488509167e+23,0.0
558,2203.7155228440656,2203.7155228440656,0.0,0.0,0.0,1.4810502488509167e+23,0.0
559,2199.0777595597833,2199.0777595597833,0.0,0.0,0.0,1.4810502488509167e+23,0.0
560,2194.4549743939606,2194.4549743939606,0.0,0.0,0.0,1.4810502488509167e+23,0.0
561,2189.847089894003,2189.847089894003,0.0,0.0,0.0,1.4810502488509167e+23,0.0
562,2185.254029155346,2185.254029155346,0.0,0.0,0.0,1.4810502488509167e+23,0.0
563,2180.675715816622,2180.675715816622,0.0,0.0,0.0,1.4810502488509167e+23,0.0
564,2176.112074054876,2176.112074054876,0.0,0.0,0.0,1.4810502488509167e+23,0.0
565,2171.5630285808315,2171.5630285808315,0.0,0.0,0.0,1.4810502488509167e+23,0.0
566,2167.0285046342124,2167.0285046342124,0.0,0.0,0.0,1.4810502488509167e+23,0.0
