name,ra,dec,theta_arcmin,snr,redshift,mass_m500_1e14,mass_error_low,mass_error_high,distance_mpc,radius_mpc,radius_m,mass_kg,curvature_4d,curvature_ratio,phi5_amplitude,grav_modification
PSZ2 G306.62-41.25,1.6583114,-75.5472413,2.428853,5.18556,,,,,1000.0,0.706524698282364,2.1803352188993753e+22,7.990453111731658e+44,5.724328423586676e-50,5.724328423586677e-44,1.717298527076003e-44,5.724328423586676e-50
PSZ2 G306.66+61.06,194.6654044,-1.7496547,2.42891,12.02371,4.446865,0.240766,0.246693,,19044.808410630998,13.45594329104806,4.152504099617431e+23,4.78883574e+43,4.966182513276238e-55,4.966182513276238e-49,1.4898547539828714e-49,4.966182513276238e-55
PSZ2 G306.77+58.61,194.8673247,-4.2009433,1.585573,15.4475,5.074183,0.176684,0.200256,,21731.454198740197,10.023078872790732,3.09312214014322e+23,3.51424476e+43,8.817871026770592e-55,8.817871026770593e-49,2.6453613080311775e-49,8.817871026770592e-55
PSZ2 G307.23+16.35,198.8398574,-46.3161949,2.390264,5.32683,,,,,1000.0,0.6952996131981624,2.145694606329529e+22,8.319192378730898e+44,6.253172137276837e-50,6.253172137276837e-44,1.875951641183051e-44,6.253172137276837e-50
PSZ2 G307.56-10.74,208.6607112,-73.0439769,2.412934,9.97799,7.745479,0.50595,0.517397,,33171.945539962595,23.283191164556953,7.185192793382277e+23,1.00633455e+44,2.0144201257983844e-55,2.0144201257983844e-49,6.043260377395153e-50,2.0144201257983844e-55
PSZ2 G307.72-77.87,11.5624095,-39.207346,2.42788,5.78155,6.035635,0.621573,0.669384,,25849.112174869,18.255719996732427,5.633715190991627e+23,1.2363086970000001e+44,5.134110439522858e-55,5.1341104395228584e-49,1.5402331318568575e-49,5.134110439522858e-55
PSZ2 G308.04-15.48,216.0945865,-77.4267491,3.450072,4.6593,,,,,1000.0,1.0035852638477636,3.0970641242341987e+22,6.805482530758316e+44,1.701105608592135e-50,1.701105608592135e-44,5.103316825776405e-45,1.701105608592135e-50
PSZ2 G308.33-20.21,229.6124062,-81.5030224,0.961589,10.69527,10.3187,0.570543,0.584636,,44192.40623378,12.361274564802056,3.8146893306979143e+23,1.134810027e+44,1.517988864669964e-54,1.517988864669964e-48,4.5539665940098926e-49,1.517988864669964e-54
PSZ2 G308.44+24.24,199.2779933,-38.3557669,1.701442,7.10029,6.286082,0.548044,0.551328,,26921.7139138508,13.324348132410964,4.111893833662024e+23,1.090059516e+44,1.1642532985445102e-54,1.1642532985445102e-48,3.492759895633531e-49,1.1642532985445104e-54
PSZ2 G308.64+60.26,195.6929497,-2.4839679,2.428894,4.53094,2.222319,0.316916,0.333043,,9517.6353638586,6.724557965095726,2.075198588028541e+23,6.303459239999999e+43,5.237486354245093e-54,5.237486354245093e-48,1.5712459062735278e-48,5.237486354245093e-54
PSZ2 G308.85-50.61,3.5681658,-66.0802335,3.474427,5.80819,3.030337,0.328876,0.34793,,12978.173968547799,13.116649088357327,4.047797908667071e+23,6.541343639999999e+43,7.323748886907899e-55,7.323748886907899e-49,2.1971246660723694e-49,7.323748886907899e-55
PSZ2 G309.39+13.26,202.5015521,-49.1230914,2.400622,5.56859,5.710883,0.615878,0.656363,,24458.2807417202,17.079526429849114,5.270741856251437e+23,1.224981342e+44,6.212082002198633e-55,6.212082002198633e-49,1.8636246006595897e-49,6.212082002198633e-55
PSZ2 G309.43-72.86,10.1943151,-44.132804,2.428724,6.45908,5.820646,0.54414,0.571372,,24928.3681641124,17.611572369302728,5.434931233166822e+23,1.0822944599999997e+44,5.005946690450591e-55,5.005946690450591e-49,1.5017840071351773e-49,5.005946690450591e-55
PSZ2 G309.49+37.31,198.6312704,-25.2657228,2.428909,8.20374,6.716546,0.528581,0.53349,,28765.2833515724,20.323851719954167,6.271940640777857e+23,1.051347609e+44,3.1641965915371683e-55,3.1641965915371685e-49,9.492589774611506e-50,3.1641965915371683e-55
PSZ2 G309.62-19.95,234.82538,-80.5657397,1.538128,7.35125,,,,,1000.0,0.447423298618589,1.3807482995369656e+22,1.3487134872254717e+45,3.804513194947401e-49,3.804513194947401e-43,1.1413539584842202e-43,3.804513194947401e-49
PSZ2 G310.22+23.02,201.5511705,-39.3544674,3.681988,4.72333,,,,,1000.0,1.0710468936486828,3.305250713799835e+22,6.946248970765541e+44,1.428433634306063e-50,1.428433634306063e-44,4.2853009029181885e-45,1.428433634306063e-50
PSZ2 G310.81+83.91,193.7525349,21.0947672,1.951715,8.28912,,,,,1000.0,0.5677308801760188,1.7520174962231942e+22,1.6148811017440102e+45,2.2297089695709987e-49,2.229708969570999e-43,6.689126908712997e-44,2.2297089695709987e-49
PSZ2 G311.18-47.76,357.6798135,-68.3801504,5.850216,4.85079,,,,,1000.0,1.701758852547543,5.251627818961718e+22,7.22930624044331e+44,3.7062759111618573e-51,3.706275911161857e-45,1.1118827733485571e-45,3.7062759111618573e-51
PSZ2 G311.23-23.00,255.913123,-81.4289483,2.428417,4.89304,,,,,1000.0,0.7063978710233856,2.179943829978168e+22,7.323961640486708e+44,5.249683200602021e-50,5.249683200602021e-44,1.5749049601806063e-44,5.249683200602021e-50
PSZ2 G311.33-48.50,358.1152046,-67.6484568,5.811608,5.28048,,,,,1000.0,1.6905282405873767,5.216970150452644e+22,8.210848046610688e+44,4.293939337737024e-51,4.293939337737024e-45,1.2881818013211071e-45,4.2939393377370233e-51
PSZ2 G311.62-42.31,350.0518749,-73.2377961,2.428911,4.61992,1.950878,0.280212,0.300568,,8355.1215839732,5.9032407197974734,1.8217400861295005e+23,5.57341668e+43,6.845185377640591e-54,6.845185377640591e-48,2.0535556132921773e-48,6.845185377640591e-54
PSZ2 G311.91-78.80,10.6511037,-38.1641561,2.182451,5.20807,3.646767,0.433244,0.459621,,15618.1891811898,9.91519587374786,3.0598294466385897e+23,8.617223159999999e+43,2.2335651558615325e-54,2.2335651558615324e-48,6.700695467584597e-49,2.2335651558615322e-54
PSZ2 G311.98+30.71,201.9931995,-31.5125147,1.560381,18.56985,4.786142,0.165624,0.174243,,20497.846778814797,9.303899556066142,2.8711834030020115e+23,3.2942613599999996e+43,1.0334707582719981e-54,1.0334707582719982e-48,3.1004122748159944e-49,1.0334707582719981e-54
PSZ2 G312.35+17.84,205.3895592,-44.1040255,2.42881,4.64904,,,,,1000.0,0.7065121900893913,2.1802966186158614e+22,6.783015916384823e+44,4.859583375555152e-50,4.859583375555152e-44,1.4578750126665454e-44,4.859583375555152e-50
PSZ2 G312.48-28.86,296.6917179,-81.3869204,2.428912,5.56126,,,,,1000.0,0.7065418606866751,2.1803881820790796e+22,8.874373669353669e+44,6.35710227250936e-50,6.35710227250936e-44,1.9071306817528077e-44,6.357102272509359e-50
PSZ2 G312.62+35.05,201.7700721,-27.149757,3.151497,10.92422,2.888308,0.167574,0.167837,,12369.899354015199,11.33989886508706,3.499492789765867e+23,3.3330468599999997e+43,5.7749610005692065e-55,5.7749610005692065e-49,1.7324883001707618e-49,5.7749610005692065e-55
PSZ2 G312.63-66.40,6.8029028,-50.2685685,2.428556,6.92578,3.542888,0.332807,0.338437,,15173.3014562672,10.719001354195928,3.3078838179048636e+23,6.61953123e+43,1.3579989626409822e-54,1.3579989626409822e-48,4.073996887922946e-49,1.3579989626409822e-54
PSZ2 G312.94+55.38,198.568402,-7.0411971,2.428827,4.60305,3.832989,0.536452,0.579554,,16415.7313399566,11.597995478337413,3.579141404614926e+23,1.067003028e+44,1.7280329794490992e-54,1.7280329794490994e-48,5.184098938347298e-49,1.7280329794490992e-54
PSZ2 G313.00-30.01,303.2835014,-80.7011116,2.42888,6.21216,3.754782,0.432393,0.463648,,16080.7903576308,11.361601853799176,3.506190332082426e+23,8.60029677e+43,1.4815964177736815e-54,1.4815964177736815e-48,4.444789253321044e-49,1.4815964177736815e-54
PSZ2 G313.33+61.13,197.860331,-1.336351,0.563179,16.74117,8.768981,0.336874,0.336886,,37555.3481163614,6.152397138895439,1.8986297570631326e+23,6.700423859999999e+43,7.269497173218298e-54,7.269497173218299e-48,2.1808491519654896e-48,7.269497173218299e-54
PSZ2 G313.33+30.29,203.4175225,-31.7178685,2.42891,6.59686,2.443,0.213369,0.244225,,10462.756784199999,7.392369559235644,2.2812852459801197e+23,4.2439094099999997e+43,2.654301637821402e-54,2.654301637821402e-48,7.962904913464206e-49,2.654301637821402e-54
PSZ2 G313.55+41.93,201.2665558,-20.2410557,5.861894,5.03199,4.043344,0.513753,0.526268,,17316.6290899936,29.52755130933673,9.112202334061315e+23,1.021854717e+44,1.0028639860570981e-55,1.0028639860570983e-49,3.008591958171295e-50,1.0028639860570981e-55
PSZ2 G313.84+19.21,206.8860445,-42.460278,1.835643,6.63218,6.694419,0.539894,0.553518,,28670.5189555986,15.309108243361147,4.72439080390125e+23,1.073849166e+44,7.561862619658383e-55,7.561862619658384e-49,2.268558785897515e-49,7.561862619658383e-55
PSZ2 G313.88-17.11,240.4389096,-75.757379,1.210667,16.63657,8.025071,0.264335,0.277174,,34369.3680102074,12.103817539566183,3.7352380927101244e+23,5.25762315e+43,7.491305865330574e-55,7.491305865330574e-49,2.247391759599172e-49,7.491305865330574e-55
PSZ2 G314.26-55.35,359.7064788,-60.5965175,3.402391,5.94317,2.261127,0.226984,0.240743,,9683.840302573799,9.584246102976143,2.957698347378438e+23,4.514711759999999e+43,1.2956608536922989e-54,1.2956608536922989e-48,3.8869825610768965e-49,1.2956608536922989e-54
PSZ2 G314.46+13.54,209.677648,-47.8116277,1.687168,14.9011,5.285008,0.255471,0.236148,,22634.3648409952,11.108431948678042,3.428062099362044e+23,5.08131819e+43,9.365981479984329e-55,9.365981479984329e-49,2.8097944439952986e-49,9.365981479984329e-55
PSZ2 G314.77-28.57,293.4761027,-79.4365774,5.177608,8.21795,,,,,1000.0,1.5061051162933095,4.647840388881153e+22,1.594127866973965e+45,1.1789421155531062e-50,1.1789421155531063e-44,3.5368263466593186e-45,1.1789421155531062e-50
PSZ2 G314.96+10.06,211.9006853,-51.0209574,2.388713,15.49399,6.831312,0.314851,0.29036,,29256.797369212796,20.329040174837353,6.273541797954807e+23,6.262386389999999e+43,1.883321298391684e-55,1.8833212983916843e-49,5.649963895175053e-50,1.883321298391684e-55
PSZ2 G315.36+38.54,203.4201679,-23.3041748,2.428323,6.3246,3.883662,0.398859,0.421727,,16632.7511003028,11.748885169025534,3.62570596316128e+23,7.93330551e+43,1.2359456745140525e-54,1.2359456745140526e-48,3.7078370235421576e-49,1.2359456745140525e-54
PSZ2 G315.56-37.04,328.9119349,-75.4309098,3.840438,8.07025,5.692326,0.432994,0.43468,,24378.8057611044,27.234493487193884,8.404564690148033e+23,8.61225066e+43,1.077194020198677e-55,1.077194020198677e-49,3.231582060596031e-50,1.077194020198677e-55
PSZ2 G315.66-28.64,293.5013063,-78.6476478,3.191341,8.21382,,,,,1000.0,0.9283234667314726,2.8648062183333247e+22,1.5929263043868618e+45,5.03075163699225e-50,5.030751636992251e-44,1.5092254910976752e-44,5.03075163699225e-50
PSZ2 G315.68-18.04,247.8374089,-75.143736,1.271345,17.05772,6.424092,0.220528,0.207582,,27512.7761585448,10.17475478489027,3.1399293266171374e+23,4.38630192e+43,1.0521116944782842e-54,1.0521116944782843e-48,3.1563350834348528e-49,1.0521116944782842e-54
PSZ2 G315.71-83.81,11.2291975,-33.1467138,2.428805,4.55228,,,,,1000.0,0.706510735648348,2.180292130210802e+22,6.5723602726045595e+44,4.708691585563124e-50,4.708691585563124e-44,1.4126074756689372e-44,4.708691585563124e-50
PSZ2 G316.31+28.53,206.8724756,-32.8747102,1.404655,18.85321,4.627691,0.138223,0.14888,,19819.2408536354,8.098093785688212,2.4990717422633824e+23,2.74925547e+43,1.307982313709207e-54,1.307982313709207e-48,3.923946941127621e-49,1.307982313709207e-54
PSZ2 G316.43+54.02,200.819439,-8.0130277,5.83823,5.1838,,,,,1000.0,1.6982722664784757,5.240868214352577e+22,7.986385468854331e+44,4.119680119293201e-51,4.1196801192932015e-45,1.2359040357879604e-45,4.119680119293201e-51
PSZ2 G316.51-33.21,313.5503874,-76.7867263,2.222981,4.86085,,,,,1000.0,0.6466389609879344,1.9955278336087655e+22,7.251807064410336e+44,6.776349812531683e-50,6.776349812531683e-44,2.0329049437595048e-44,6.776349812531683e-50
PSZ2 G316.89-32.24,309.0955447,-76.8455865,2.428417,5.18287,,,,,1000.0,0.7063978710233856,2.179943829978168e+22,7.984236368189609e+44,5.722956179892726e-50,5.722956179892726e-44,1.716886853967818e-44,5.722956179892726e-50
PSZ2 G317.52+59.94,200.1131951,-2.0996091,2.428869,4.51434,5.084684,0.741649,0.779535,,21776.4273501896,15.385685115355612,4.748022426598742e+23,1.475139861e+44,1.0233350729975602e-54,1.0233350729975603e-48,3.0700052189926806e-49,1.0233350729975602e-54
PSZ2 G317.58-17.82,251.3731591,-73.5923016,7.477028,4.93655,2.059166,0.270816,0.253444,,8818.8919510004,19.180907275363033,5.919227985177032e+23,5.38653024e+43,1.928576385952326e-55,1.928576385952326e-49,5.785729157856978e-50,1.928576385952326e-55
PSZ2 G317.79+26.63,208.9920333,-34.366975,2.428909,5.76145,,,,,1000.0,0.7065409880220491,2.1803854890360436e+22,9.357839836654008e+44,6.703455087172047e-50,6.703455087172047e-44,2.011036526151614e-44,6.703455087172047e-50
PSZ2 G318.05-58.88,358.7029145,-56.5519349,2.980873,5.00342,5.028991,0.569737,0.584394,,21537.908187855403,18.67553757573538,5.763270895871938e+23,1.133206893e+44,4.3956697098795e-55,4.3956697098795e-49,1.31870091296385e-49,4.3956697098795e-55
PSZ2 G318.14-29.57,296.7757129,-76.403373,2.428209,7.45623,5.887117,0.474927,0.502667,,25213.0467994798,17.808917072137664,5.495831808461683e+23,9.44629803e+43,4.225560155086485e-55,4.225560155086485e-49,1.2676680465259456e-49,4.225560155086485e-55
PSZ2 G318.25+73.24,197.3109005,10.9017388,2.428209,5.33476,6.126018,0.655889,0.727659,,26236.1999138892,18.531608348266673,5.7188543362750956e+23,1.304563221e+44,5.17917959684467e-55,5.17917959684467e-49,1.5537538790534009e-49,5.17917959684467e-55
PSZ2 G318.46+83.79,194.6379736,21.1366488,1.333084,9.40104,,,,,1000.0,0.3877784167609348,1.1966841941242447e+22,1.9504811732524654e+45,8.451349136400877e-49,8.451349136400877e-43,2.535404740920263e-43,8.451349136400876e-49
PSZ2 G318.54-07.62,232.9243144,-65.5213568,2.428006,4.50377,,,,,1000.0,0.7062783159696239,2.1795748830822594e+22,6.467586077222337e+44,4.638203284478724e-50,4.638203284478724e-44,1.391460985343617e-44,4.638203284478724e-50
PSZ2 G318.62+58.55,200.9818911,-3.318916,2.428823,4.85596,4.418548,0.596715,0.631036,,18923.5337958712,13.36977886657859,4.125913758226153e+23,1.186866135e+44,1.2547703441325062e-54,1.2547703441325062e-48,3.764311032397519e-49,1.2547703441325063e-54
PSZ2 G319.16+26.63,210.4068892,-34.0109018,2.428909,4.76907,,,,,1000.0,0.7065409880220491,2.1803854890360436e+22,7.047392459245132e+44,5.048374374519806e-50,5.048374374519806e-44,1.5145123123559417e-44,5.048374374519806e-50
PSZ2 G319.19-48.59,346.7538148,-65.1009078,2.757586,5.4172,5.54691,0.557088,0.55959,,23756.025474353995,19.055878059559408,5.8806439691800336e+23,1.108048032e+44,4.04582293200132e-55,4.04582293200132e-49,1.213746879600396e-49,4.04582293200132e-55
PSZ2 G319.27-19.57,259.5763392,-73.2266305,3.840326,5.02407,4.597099,0.553796,0.581222,,19688.2229839906,21.993823181441858,6.787293833792957e+23,1.1015002439999997e+44,2.6158786306731786e-55,2.6158786306731785e-49,7.847635892019535e-50,2.6158786306731786e-55
PSZ2 G319.41-27.54,288.3035555,-75.3619823,2.428494,4.66161,2.249766,0.336092,0.367268,,9635.1839866404,6.806489267709969,2.1004825880152965e+23,6.68486988e+43,5.3562229512963e-54,5.3562229512963e-48,1.60686688538889e-48,5.3562229512963e-54
PSZ2 G319.64-65.11,1.8784071,-50.5599751,2.428301,5.43311,,,,,1000.0,0.7063641279911803,2.1798396989807826e+22,8.569404807277867e+44,6.143274639355985e-50,6.143274639355986e-44,1.8429823918067957e-44,6.143274639355985e-50
PSZ2 G320.94+83.69,194.9459811,21.1157325,3.416737,7.32185,,,,,1000.0,0.9938885054118914,3.067139927701097e+22,1.3406306772357109e+45,3.450097189990439e-50,3.4500971899904387e-44,1.0350291569971316e-44,3.4500971899904383e-50
PSZ2 G321.08-17.96,257.9283432,-70.9264049,3.777819,4.51812,,,,,1000.0,1.0989230015733278,3.3912763828552895e+22,6.498521410002671e+44,1.2372228807887476e-50,1.2372228807887476e-44,3.711668642366243e-45,1.2372228807887476e-50
PSZ2 G321.30+50.63,204.5938123,-10.5553959,2.428899,4.63419,,,,,1000.0,0.7065380791399625,2.1803765122259243e+22,6.750542338899774e+44,4.8357865804987865e-50,4.835786580498787e-44,1.450735974149636e-44,4.8357865804987865e-50
PSZ2 G321.94+75.57,197.6432832,13.4176995,2.428823,4.65786,,,,,1000.0,0.7065159716361038,2.1803082884690162e+22,6.802327828028897e+44,4.87334083323837e-50,4.87334083323837e-44,1.462002249971511e-44,4.87334083323837e-50
PSZ2 G321.98-47.96,342.4563639,-64.415194,1.848109,13.6725,4.023152,0.176678,0.178467,,17230.151814108798,9.262811010291502,2.8585034777759576e+23,3.51412542e+43,1.117182252778428e-54,1.117182252778428e-48,3.3515467583352842e-49,1.117182252778428e-54
PSZ2 G322.44+20.29,216.6178635,-38.951159,3.482541,5.25618,,,,,1000.0,1.0130301130949306,3.126210929010956e+22,8.154235611796156e+44,1.9817614232470836e-50,1.9817614232470836e-44,5.94528426974125e-45,1.9817614232470836e-50
PSZ2 G322.63-49.15,343.5306074,-63.2452095,2.349634,7.8592,4.651399,0.322949,0.361484,,19920.776276410597,13.615468609620835,4.20173361292899e+23,6.423455609999999e+43,6.429928262720496e-55,6.429928262720496e-49,1.9289784788161486e-49,6.429928262720495e-55
PSZ2 G322.74-42.10,330.7661473,-67.9634736,2.428911,4.8268,,,,,1000.0,0.7065415697984664,2.1803872843980675e+22,7.175742867238056e+44,5.140305032259962e-50,5.140305032259963e-44,1.5420915096779889e-44,5.140305032259962e-50
PSZ2 G322.77+59.52,202.7771376,-1.8055423,3.337757,8.68979,3.226144,0.244942,0.253624,,13816.766280313599,13.414893953620323,4.139836274087232e+23,4.87189638e+43,5.0988412573034085e-55,5.098841257303409e-49,1.5296523771910226e-49,5.0988412573034085e-55
PSZ2 G323.08-63.98,358.9955294,-50.9141276,2.428172,5.68213,4.569305,0.525153,0.593437,,19569.188247167,13.822238266156633,4.265542728935937e+23,1.044529317e+44,9.99357069370939e-55,9.99357069370939e-49,2.998071208112817e-49,9.99357069370939e-55
PSZ2 G323.30+63.66,201.7477745,2.2118505,2.14919,8.56836,6.424766,0.419557,0.447255,,27515.6627316404,17.20207773556039,5.308561189193937e+23,8.34498873e+43,4.1420774662187916e-55,4.142077466218792e-49,1.2426232398656376e-49,4.1420774662187916e-55
PSZ2 G323.31+27.37,214.2706026,-32.0827267,5.207526,5.67793,,,,,1000.0,1.5148079097201703,4.674697209396446e+22,9.155097271225824e+44,6.654653551779791e-51,6.654653551779792e-45,1.9963960655339375e-45,6.654653551779791e-51
PSZ2 G323.39+81.61,195.954005,19.2421173,6.25903,5.51465,1.859241,0.254416,0.284756,,7962.663277205399,14.497446046774206,4.4739118500345204e+23,5.060334239999999e+43,4.19604251581672e-55,4.1960425158167206e-49,1.2588127547450161e-49,4.19604251581672e-55
PSZ2 G323.70-25.45,282.4323869,-71.3247736,3.82797,5.73794,,,,,1000.0,1.1135113361261224,3.436295983285214e+22,9.300620327467579e+44,1.702014155482936e-50,1.7020141554829361e-44,5.1060424664488083e-45,1.702014155482936e-50
PSZ2 G323.77-33.80,308.3535893,-70.8782359,4.213306,5.35239,,,,,1000.0,1.2256010349005368,3.782204793703057e+22,8.379141757305467e+44,1.1499722510607198e-50,1.1499722510607198e-44,3.4499167531821595e-45,1.1499722510607198e-50
PSZ2 G323.96+43.81,208.5254743,-16.4825694,2.428863,4.97385,,,,,1000.0,0.7065276071644505,2.180344195709494e+22,7.506144791517964e+44,5.377305475675217e-50,5.377305475675217e-44,1.613191642702565e-44,5.377305475675217e-50
PSZ2 G324.04+48.79,206.8862609,-11.7625548,2.428301,11.50636,11.029433,0.568343,0.609793,,47236.29756309019,33.366026137684116,1.0296755666089319e+24,1.1304342270000001e+44,7.688949731465633e-56,7.688949731465633e-50,2.30668491943969e-50,7.688949731465633e-56
PSZ2 G324.54-44.97,334.5047938,-65.1769987,2.324713,8.58427,3.003284,0.223201,0.230745,,12862.312749029597,8.697902332959654,2.684172659951349e+23,4.43946789e+43,1.7046001370151804e-54,1.7046001370151806e-48,5.113800411045542e-49,1.7046001370151807e-54
PSZ2 G324.59-11.52,249.5788636,-64.3593754,1.669659,32.40285,7.939415,0.15273,0.158233,,34002.524827601,16.514486198808818,5.096370440952401e+23,3.0377997e+43,1.7041158497781683e-55,1.7041158497781683e-49,5.112347549334505e-50,1.7041158497781683e-55
PSZ2 G324.69+62.17,202.8288624,0.9957009,3.814598,5.18634,5.607998,0.642814,0.686414,,24017.650069701198,26.65050279420756,8.224345162292454e+23,1.278557046e+44,1.7066287960361603e-55,1.7066287960361604e-49,5.119886388108481e-50,1.7066287960361603e-55
PSZ2 G324.99-49.26,341.2652528,-62.1011097,2.467379,6.15017,5.993725,0.523448,0.610302,,25669.622147515,18.423895315085055,5.685614094235248e+23,1.041138072e+44,4.206289269709712e-55,4.206289269709713e-49,1.2618867809129138e-49,4.206289269709712e-55
PSZ2 G325.17-07.05,243.3762656,-60.8736039,3.71417,6.76834,2.396106,0.18833,0.282965,,10261.9215338364,11.087064767899257,3.421468187373711e+23,3.7458836999999997e+43,6.944479750906859e-55,6.944479750906859e-49,2.0833439252720574e-49,6.944479750906859e-55
